Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
A0A087WTJ2	623405.1363737748	NA	398958.992336229	NA	747404.2409863776	1707427.1625212631	2626476.8531782334	NA	459983.7416941614	1434249.3434003815	NA	421136.2273522449	329344.12954202876	NA	705498.7715235525	645277.6792642182	591983.7844930195	NA	645926.4906335504	224064.3903434304	2494217.6532969996	242505.01709338537	194518.06173774542	350029.25989077525	3734695.395044545	3260109.993425528	19689.72626817073	NA	757644.8472126214	1301311.119341179	385506.3648295906	270092.6396357383	55193.11356066918	47830.76464414475	12994168.456527185	NA	1286950.0451569722	NA	3545903.2753722155	2082686.4174359983	1010803.9987257824	497830.5500489029	221804.37880744654	NA	563359.3815644187	524604.7466152257	2683536.5135320034	1658733.2556627935	1889807.9345841575	2281928.1721606683	648665.3562127515	476086.74385037937	2218944.222665576	662011.1213970634	1080797.6377102833	1192930.857542969	NA	1070868.310427543	1041497.4751659494	1815594.130235694	792875.0266073504	4660000.000000002	3168888.312105788	3063348.3218850126	1401593.923461854	481393.25342713634	591507.7296615585	280202.98668657703	NA	133724.4013742455	NA	1513626.2298625454	438110.1766809063	1230024.7726888827	NA	356907.19150143943	253128.68613201915	1210368.6926214497	412659.59646773484
A0A087WU03	1020948.1369615683	NA	806936.8091663738	NA	724357.4463191427	1037367.2966488651	500078.7992195965	NA	1519507.2667809108	NA	609961.7216246742	773272.7445614138	1645298.3852528774	NA	NA	NA	943365.3656960451	NA	718715.6243146561	1171521.6519119155	2723933.8856165064	2693615.009022475	2151094.311226029	2152619.567959788	2615969.071754177	1558806.336684033	4318527.419433237	5176560.076010019	848130.3121564218	1078119.2548495224	1140863.760409694	1985569.28697796	1851685.0396557448	947952.9673662265	NA	NA	274994.2110135345	1078370.8837627524	665711.9185971878	1986491.9997551136	2254657.209148723	4035600.321764144	4073721.7929270687	3659921.6590804355	2953510.2314531514	2625291.682025762	1881992.2541441582	894814.7157293061	1896297.4568234438	449079.7421090122	1429645.816247408	2106002.9368559564	1474174.8654880307	2411985.3573174565	1935307.8817117012	912267.523242559	1676294.0444846735	563700.3193687404	1105445.047698281	345731.4033560738	729942.8736093724	1297925.9999999986	NA	809689.9256993528	NA	NA	492550.74336564867	NA	NA	575825.390089187	NA	NA	523171.48204398225	781280.2514944152	476042.6286693444	343084.15922892076	690666.9604976678	1617719.6603176396	1993134.3396253646
A0A087WUG7;A0A087WVS4	458515.7283409024	NA	NA	NA	NA	334982.8879725832	NA	NA	NA	NA	NA	NA	NA	NA	268446.2926930152	NA	NA	NA	NA	900518.7865341256	571005.5797072117	NA	NA	NA	NA	NA	NA	NA	492117.43238913076	822509.8487217473	NA	NA	NA	NA	NA	NA	NA	NA	NA	310667.5051015496	NA	NA	NA	NA	NA	NA	836560.0532876342	1252256.5236213626	342419.8236620105	1087539.077469845	NA	NA	281431.2180126678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	843307.1421056836	NA	NA	NA	NA	NA	NA	NA
A0A087WUM0	1253193.061135195	32200848.19786343	5846304.049819385	1056694.5984897695	842027.7218528423	905449.0828441785	3631888.113592275	NA	1091477.0507862868	2704587.8597190264	846729.1428887009	1413928.4865384514	853467.2101903785	625107.7187696707	1007436.7307962463	1388247.728858636	1485124.637361017	NA	1382855.2544155696	834689.3576328866	789876.5298714883	1970241.3670235078	1601531.30146475	1613923.5208703573	4373967.579781901	4983846.311788446	1973577.6413134711	4003080.278157649	2236970.703184106	1462507.0050683366	1985181.7134247061	1545049.962400255	1799671.414946316	1462145.4287616487	4083147.7956281104	NA	2680984.8764272365	891730.2412533687	1178769.6017399568	1037931.088458006	2009026.6012334726	1492619.297090847	1810543.0190786973	2301088.9563866192	1934879.0409548676	1153194.3811684249	1301062.2289414015	1997874.9117317912	1046856.4257561037	4350156.30987938	3541832.215735525	2447318.5231762645	4280585.223375743	1939709.5728469281	2649325.073901571	2944924.5981113417	9922458.021164898	NA	755677.8969464711	2288146.0271463552	979632.2091611213	578561.9999999997	1898384.3582663857	1195453.0036624423	1724143.9840976845	1501001.9198839066	1002246.2819625951	2785000.137925711	787873.489829524	861651.4834358409	NA	943815.4419780733	840911.2849074544	1380336.6268797603	505488.7453524996	344507.31649764115	1546817.2201631558	473351.6689213344	1113792.801405571
A0A087WV17;A0A087X0P3;A0A087X1R2;A0A0A0MR14;A0A0A0MRF2	271098.58199209825	NA	154609.80527580404	NA	343305.7398966013	360841.07467834547	25581.168715875534	NA	190991.36267896055	266333.08922494674	201018.66115493714	37941.489860113725	31492.13984512055	NA	273685.2126049199	220430.4252587549	45741.51122969638	NA	133170.0007410122	56816.36959187074	737597.1253133367	69931.48057505379	52954.976370021264	55440.89011517389	NA	NA	NA	NA	190925.44951676394	239918.64915451835	36213.74851196343	NA	53355.576226934434	31370.77324845355	NA	NA	NA	24966.696705617396	NA	127114.92685759113	59758.23050943023	NA	NA	NA	41954.034539052525	28173.68153718721	382514.20863557886	314070.7157292897	NA	40241.73442812138	139312.98950440332	27033.512286744393	300725.61069854815	287406.17961794947	38963.58007137334	33923.528020175945	NA	33509.78666361547	211485.8302960007	73537.15828385107	94806.00716586517	22825.20000000001	690409.2910665198	224242.4340057493	898351.7093531424	NA	137749.60022571468	236360.2692584917	NA	57464.17745107192	NA	764839.2983667213	440062.1941148568	108603.33049402408	NA	45302.19358737497	61057.34184223603	227586.31259028887	85874.5918189233
A0A087WVF8;A0A075B749;A0A087WX83	40239.49817904218	NA	13345.643642824649	NA	NA	73816.02940857779	NA	NA	29801.17575840962	NA	NA	12678.763164960777	15857.25814113678	NA	NA	NA	29686.986298800824	NA	26261.045125827404	29666.13162775799	102341.3571260023	32918.64047104097	36580.05571344975	33089.46698664454	25247.886706679532	22291.01546309299	39849.92798051263	23169.412253919214	40090.64634334891	43625.458955799986	48278.55767598968	38716.80331276962	52241.132303910155	25296.998983659032	36779.45453252915	NA	23637.40481970008	28805.38754916018	NA	NA	NA	33484.97905336662	55634.69507989004	42784.08745517506	45647.457158094694	64328.71488868817	38387.171400533494	64178.146835594824	60455.958587415014	14023.258691626228	NA	27019.21912394097	17933.028501452634	NA	15898.35892074935	20865.091280128898	NA	78910.15333660023	58744.41588740604	NA	76454.1824715626	79990.20000000001	NA	54873.32086873737	NA	NA	NA	NA	NA	11358.92814574303	NA	NA	NA	28595.42294829899	NA	32027.436019722354	21711.649370002768	18097.493294656757	NA
A0A087WVV1	103335.75095396535	33807398.10795205	76990.42135370546	NA	359964.20693519915	357290.47236927337	1623997.864535914	NA	530775.6591175116	732176.7433656274	NA	230882.18556291977	69703.01741478991	NA	479605.03819525277	395547.8088089103	296923.3711550896	NA	656736.675656227	NA	NA	NA	NA	NA	NA	NA	85152.553886265	NA	NA	NA	NA	NA	NA	NA	NA	NA	109169.53969051725	98367.50663033185	NA	NA	NA	NA	NA	NA	NA	NA	NA	64925.10351311979	NA	NA	NA	NA	NA	303414.0737109534	NA	127945.95536257086	NA	157707.60388626382	116101.48212963172	NA	122913.22649084358	89100.79999999994	121521.9107204922	NA	361532.4901314191	NA	NA	NA	NA	NA	NA	NA	NA	166052.55207754107	598788.005140703	138735.38642464986	NA	NA	41557.4127040251
A0A087WVZ6	1091846.259961669	NA	1013022.8367177988	920993.9982318828	976611.6854696174	728486.6088197095	977859.2139101991	NA	1516780.7143050241	1019380.7690240227	815373.0490563122	1550113.5234244226	1617350.1748786115	NA	715465.7535870922	980090.1798011069	1144948.1031461977	NA	1096753.9394257136	1069977.6696983576	754487.7855219052	1507302.3192808074	1379604.6526844292	1602687.1236007276	1935044.939590739	2200283.0304823597	1642140.7419728267	1840837.28571366	827568.3192874213	775299.5089588383	1191252.661790561	1382595.7352642743	1558685.0097600594	1672608.1925379054	245372.01594593035	237625.76643423532	1155947.7488715502	1756588.2593675985	NA	907892.4000540812	1247774.7453103852	1722424.4014080556	1389133.884928246	1192783.445609504	1683426.9718429598	1721940.4997359822	1159736.6403148107	1538143.2466484823	1245396.104742116	1373377.1126293344	1167548.3875787025	1865362.630926446	2753607.267906466	1031019.1193723432	2038429.0285448222	2008447.5909872393	856939.5563733306	968758.931481734	748875.4013786012	1189738.936621475	1387768.7002308753	923313.9999999992	856906.3610604435	749424.1511522196	1032930.001024317	NA	1031292.9627491819	400716.0847999408	NA	885824.4813762299	NA	711958.964449645	320328.92181616946	1325234.9496299862	748479.7425508893	2154595.0077427546	1297130.4202075787	1143274.5232131835	1166173.9464781515
A0A087WW66	4970291.123824336	2500629.8600509996	2375926.8828057456	3993242.2700090636	3967628.464401447	6348485.200263159	3792858.223889984	4909713.821796075	3616855.3251545574	2776603.5127884625	4053005.6490442543	2818367.5201471145	2721878.984020793	3419075.5022805864	7179338.482807431	4832373.773736925	6661220.799928083	4351318.0771771595	5146716.924328626	3828244.5591900875	4097355.1219244143	3064819.904258786	3487997.619754519	3794901.2517762436	3145892.0669969846	2119874.4784835926	4042650.9749485613	2630865.998410936	2821404.490502475	5451162.473436538	2930000.817674964	3642634.3484403393	3578537.380008862	3367365.229875318	2896723.7191625866	4142204.321421569	3116850.5158463945	3724190.65520371	2384329.42170127	4271141.6396348365	3582232.617014179	4234616.228042929	3497639.9232202107	3104486.393745739	2708830.657336812	3418026.589228932	4697217.311839906	2437598.576514862	4868869.980167547	1791650.9160881427	2204421.6134395604	3269946.5981934927	3079259.692944488	5137291.414146102	3328077.7787854476	3636080.37113748	3630717.5941080614	5275449.60128217	5186050.257853656	2257057.0865601287	4989801.522885351	4579999.999999997	2803767.667593431	4504296.138799568	2767950.0717676375	5068768.021761814	3744137.1593777076	1396707.017811685	3851622.4115499905	2477172.0803628596	1872545.2006430533	3907605.8491039365	4357378.262933097	3421679.5257864483	4854462.488979983	3771142.289352183	3463999.126844251	4607492.047574061	3288340.6517688246
A0A087WWI0	1544590.184633632	NA	884957.2606293298	450467.1061336677	1296061.5019728183	1399543.2075476553	878059.7576519933	NA	1718033.0313369182	183284.63810526635	158313.10960145993	NA	NA	NA	1307360.691162197	1553330.5187106517	622154.7467030535	NA	1005032.1656486271	3816622.663809056	2407199.184270882	1175962.8309972836	1529768.9436755597	1513952.9541299627	993922.7287297985	1003617.6346312349	1673958.845591141	1376182.3449018723	1887320.0905429032	2388152.2341482006	981123.5129324535	904705.5403013127	1334743.4693910875	1128278.920021029	2121735.077103421	NA	143338.11626898343	184183.21022861954	NA	1819878.0662730306	1342637.7924895168	1176132.0408431757	2204363.901104174	3073134.0567149674	176001.7223800121	32554.781271770335	2523716.32532101	1952482.046632032	2498531.243751692	2428366.703222853	2381189.4786253693	1832136.6829765001	437080.2009043252	660776.7607597961	379663.6097640765	594293.7972991361	NA	1480895.0009047168	1788704.4624636872	1228203.417472379	1151411.1163879733	69804.49999999997	1208830.8004567462	1639767.6619549133	979075.1987188739	NA	709859.3464430479	NA	176128.34405202998	NA	NA	2110190.9625318465	2629121.0055687483	1031539.1702199037	103610.83996479528	1626677.7370569562	2787789.4608155997	4112823.697721833	2661286.972883032
A0A087WWK8	170142.198609461	NA	52176.73972652069	NA	441953.6888487263	267766.491493119	216996.76325002863	NA	250121.5968675375	59297.36866780893	NA	110666.94901248372	NA	247627.20586420296	591674.1965675806	329583.7873352197	209121.92899157834	NA	NA	67164.60596086638	234140.96916581053	72181.64850538241	83547.17183162032	72437.3586210099	197270.14358622127	48874.83027729897	80714.02021348088	NA	218294.08071909903	183830.99414406175	36760.15120067985	35946.15014178453	27024.927044777964	27618.154851818163	559827.8109729107	NA	NA	138204.82192494362	NA	202317.9082706629	161472.58988728677	128937.98310232665	40732.17721291072	NA	265862.8390328254	256094.34355565655	334001.8074373301	265930.533645647	285691.06899044756	95661.61039128974	108006.51318500373	141207.19393198882	159488.39167023683	261602.16439128868	326480.0510491431	153475.6469381026	NA	343219.2251029221	180499.4506760067	NA	112738.46676328887	547898	188607.893350306	195919.80413772844	NA	NA	432027.60442396963	NA	NA	NA	NA	262805.4954255713	175518.7175446928	145113.23427499368	NA	192386.619673344	94028.07768238409	345467.8068994773	161680.28456213058
A0A087WWP8	160571.20211204546	NA	128242.55839708645	153045.63432497665	143978.1041579115	164306.8618337162	NA	NA	215365.54332877454	NA	145536.2437211953	194466.40994485735	290552.51273300126	NA	228309.27063920532	305711.2250543046	279414.18848196726	NA	252793.21869271615	169874.76973225322	296756.282450882	174501.51763574345	281715.2511348945	375757.3817911786	422579.94280167896	335994.2162994317	625277.1446142681	1088307.8770404959	226515.45187553097	199251.7498240761	432624.1750802013	416067.62990785	407773.29417951574	370166.48438149097	127863.64481922032	NA	173401.33195692033	326699.02293521265	NA	162432.26214113543	341937.39050697477	467618.82983186014	371833.071519916	279681.4930697837	330596.5705792364	510639.6665506622	154652.29250456527	61543.724123039	234787.18148785623	100320.59991355322	259341.44047583826	370169.26605153456	162711.94851022714	189889.33811079877	331274.0157179921	383649.55118143844	411872.963743537	128158.54630552854	282238.06376165396	103987.53203043777	164876.34845352624	270680.9999999998	129473.70735552801	188488.78287746248	NA	NA	161718.78396303213	NA	NA	270369.7650213428	NA	216447.25775489226	255431.4943996213	172937.71005513918	367671.1401653577	264149.4371849181	316543.07241157145	127548.57504186906	225995.9846905331
A0A087WWU8	50446330.85078116	51549297.11501779	44470701.42161191	101191152.8912377	49483905.56725406	87059031.57364143	34105542.119329	61971925.93069405	60459268.00924045	37928243.94990591	103044282.43971147	31125405.60970537	55513421.17607628	89054989.8268429	91660075.50524268	85096406.58576202	44662939.46181294	118107204.95195158	57809588.07932782	63053439.79842502	104721483.26506546	50826516.42466444	54530667.01306365	69791287.38898855	34066478.26560905	23393564.32063964	40002084.450278394	44951847.09515101	71240463.38518754	125796057.07930456	55839870.655689605	58118435.67174473	50245161.46931035	59704271.674434006	78581334.93472964	133809925.82264462	34211340.75440891	55596083.993155725	127700040.18849526	80736293.33773595	63140836.03876631	50306798.53158058	42074550.8410902	43740527.14510765	42776515.01354278	62334831.41450954	57973802.26018298	43876774.377267614	76539031.12839447	54934666.22091269	52389601.52442133	52339711.27297131	29273679.59211798	82290709.15108176	26931155.709908552	47880066.59514362	60136109.21918111	51228539.51658302	106427711.97223666	35441392.26829955	72629333.27755345	98299999.99999991	51597113.32724024	103641505.94252086	42031834.423138194	106917521.37019216	73541559.72747883	24147886.392286364	99041719.15414245	51119028.08946678	144248697.27441707	149093190.75134727	99801567.78990708	37424619.81328928	119314499.72914644	70596681.5476941	67101366.73383834	78305733.39069533	69585531.21162418
A0A087WX22;H3BVG2	680245.9379203995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	299642.76149216545	NA	NA	NA	NA	NA	NA	NA	109146.93732379623	NA	212341.5735716787	159068.4120134583	148754.67662530148	NA	223468.4953079645	100626.5697637354	NA	NA	524393.6480872233	NA	NA	NA	406675.8126632968	NA	NA	NA	NA	NA	307795.9345627826	NA	178428.81641816426	NA	NA	NA	NA	590732.955099788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	671999.4704259672	NA
A0A087WXI0	4246628.418503712	1314704.0534219278	2143059.0333787	1547921.0657772648	4058068.103342246	4008625.871121601	3002141.854148718	NA	6302673.235459635	6811102.837393032	3849505.173119134	1876994.810606254	1860949.7372165069	956151.0903280773	6828668.267106994	6178232.258966299	3037768.9375548777	532511.1982006003	4578294.791871513	5780828.413467362	10228137.103364661	1364721.4720323728	1030276.8766467628	1247277.1735500414	4614523.179455734	6621931.13607123	5010475.412173475	6577164.996027369	5474107.130073206	6300030.175679001	1606450.4446887402	1231485.6537727583	2764382.676247055	2679813.4957187674	2608069.8229794973	2263946.861234055	4012272.3257691255	3203927.623291797	987027.5448932918	4141325.561855025	694398.1473893728	641894.5159791631	6151731.39436966	10910335.569074467	2212049.9406313696	1241625.6897546179	7949872.88419341	8565052.25316595	6919013.852360273	14786348.610984275	11372601.88021329	6581024.600137862	1253187.5820803405	1728462.2689667433	15227.379029098816	NA	NA	4693072.6643684	4767504.604245802	5017999.369690152	2875847.7131297477	306616.0999999996	6859556.813620263	3988033.354955413	3345217.7088562883	1137246.8053855193	1186362.8297088908	2673066.270599764	1749173.2624500527	1658162.9697421994	498426.734679108	27684559.145397257	14568608.131624807	11605651.643494438	11541072.815550817	19574024.26378037	3882071.142217301	9366404.021594219	4040477.5052726627
A0A087WXQ5	504148.31099769956	NA	778437.6701106254	254204.1449088303	206794.8016688834	224758.0891494469	2867280.0896781078	NA	217972.2473441814	2608566.988959772	335076.25108808023	825064.2807616112	63689.278622347316	NA	2449763.729696948	2087670.2487416095	3774053.874634013	NA	NA	314977.52166318067	16496.480411851153	56375.458523993075	65602.25923234303	78974.51222274097	71332.17735678404	51798.86522082754	NA	NA	88174.53313718365	NA	NA	NA	NA	22400.40027440774	NA	NA	NA	NA	NA	NA	NA	NA	NA	578072.2279431531	248358.98193584124	95236.60991448708	NA	294908.3231548513	NA	225032.05220110528	84200.41999370758	97186.20623912028	NA	NA	3141968.166155998	1202010.0400454458	NA	51572.751703377486	NA	NA	63656.8939480576	NA	51198.35525896021	NA	1173408.5929999903	NA	216230.0680449219	NA	NA	3118194.8014229694	NA	488303.58687783935	NA	2051063.5793776738	NA	398331.3937679308	NA	NA	65232.40464171166
A0A087WY00;F8W6H6	72764.4248359776	NA	NA	NA	NA	74112.4643771308	NA	NA	47198.35687995702	25268.052175082645	NA	29159.475646241204	NA	NA	92958.97866237369	NA	NA	NA	78841.15291372014	114952.76704030059	240566.59804188056	45910.71662356955	85898.08222733489	77418.27556285306	46671.243453406736	104272.66421500672	56586.396910474876	51526.64620448913	132379.2910499158	281791.3497150135	108950.38185404496	63854.15227388437	99458.99678788242	132071.6089106886	NA	NA	NA	23263.59977561593	NA	132879.37038719316	61848.25596093561	95242.48944587368	52923.20116529476	58958.461566590384	27848.97550660408	NA	205112.4603926119	278554.4265089629	201267.0362552258	638887.3795874775	59678.02813086451	80540.63562667444	62461.540120830236	102017.20283246708	26800.003171126158	NA	NA	59322.21277263283	NA	NA	63578.3877374309	33525.799999999996	NA	NA	NA	NA	NA	NA	NA	68502.56128026752	NA	172333.2136678761	NA	51004.60484486363	NA	67528.25121886676	54358.425040237824	34826.36676842147	NA
A0A087WY03;E5RFV3	3427232.383592531	4467568.030970307	3124032.140365565	2758953.933964431	5405336.53155815	2518191.793864778	3471651.4233595994	NA	3871745.178628282	1105255.4344397176	3416824.419152692	1514788.0859479962	2094979.6894505057	2196104.00046833	2346772.282472139	2697122.6587525522	3061254.6548899687	4278796.109224208	2912010.3563035615	2258083.9116694625	2242052.388448444	2220258.3338468224	2184828.652149027	2654833.3100554813	2042551.174668496	1964059.4217403466	3749833.5946460264	3891821.1443557953	2627804.75258651	2614403.090564447	3694348.8570684367	2833560.238328334	4233909.051347685	3954438.773241737	1298326.4654300644	2929277.361526618	3363566.915517613	3417753.790480827	363480.75075470767	3299626.2711118544	4198759.298874192	3667643.129577092	3379016.436506571	4428395.112282952	2399889.043807834	2950743.914668638	1987656.683738867	2552584.4030136145	2302670.3320951383	1286758.110811029	3583875.7933110083	4137686.5685595856	2497006.8962742314	3338651.6284153163	3173300.2668233793	3371542.001524273	6614972.014109924	3185133.3544746283	1596252.1944919173	4197006.979140736	1956027.7004010654	2345568.9999999986	2611569.393979902	2160511.2598252906	4548012.2391333515	1694875.946323558	2992198.1818748033	1939403.4193107989	2264555.894553087	1628343.2449147364	NA	3663989.5243468354	3342072.8161841594	3121382.4322685176	5942329.986510435	3713626.7576206746	4978137.10996171	4629123.465637796	4829964.604805359
A0A087WY61	5055253.365257227	NA	8243011.634224013	3525369.1975011877	6040602.886813433	2119608.2509021927	4959891.523548457	4640688.4069031365	2343465.4325705613	3232702.648894923	2073388.4939840788	4346169.441843006	2528227.514801915	3127526.4284426942	4950905.454468959	4175340.497483219	6792261.209107	NA	4564462.080364181	1023510.8671487257	1586072.950422354	2998193.3846009932	2053497.1902216747	2442695.058614592	5669334.901486543	10171114.922017235	5697909.641856635	6113451.204940528	3284920.9425136056	1779553.97819504	4087138.8217567513	3560777.3967899936	4535588.074662397	4020899.9290945414	1391865.474987694	3217341.5988238864	4827417.553566835	3574796.1876597214	2946924.0043498906	3759882.7900027437	5952671.411062133	6058928.7022650745	3435916.8657516157	3640084.6853184877	4110310.6113257436	4041374.903374018	2439491.6792651233	2351565.685579048	1807308.735031767	3611187.449547307	6318112.155674033	4185120.3316501593	11944213.607161371	1351918.7931963424	6108774.343954859	4998358.416522319	2773778.037734729	4141881.9183620363	2750014.124206319	13554778.095595246	3038234.705045748	4309999.999999995	4887122.809485767	1985305.8810822726	5759572.876607405	2159133.530909928	6772976.4733817885	3605355.1634476315	3402971.8888859255	3877693.3978825016	NA	4716412.0472975215	2959936.2442651596	8651405.619175958	5638194.987200832	4231311.437755276	7690513.784754852	5407854.515931999	5611394.20898616
A0A087WYI2;G3V3G2;G3V535	544858.6061970816	NA	432487.2689859211	836281.7701851365	512007.964800098	429721.10514595616	1006063.1893607406	980021.1542528355	551715.967359509	429745.4079526622	311459.4184282126	490427.2637002661	595374.9870644419	1279114.5768719881	1198308.326559365	727008.379905815	912490.0612866745	NA	762550.0563980455	755123.2864898478	389980.77025224513	1046988.166051139	1434500.4295328443	2028309.2897424812	2481385.453914737	1204474.135502041	1867471.316511671	816807.2377778664	1370396.4668154903	1493188.9702096311	934086.3838637774	1770156.579438702	1955712.289074611	1838758.6452608632	1992781.5656650406	NA	1455626.7580601883	642221.2054914559	5384833.862493895	1299449.5761482555	3444045.602114525	2343965.118394522	1327045.7355747276	829011.9297292428	1861667.4015673865	1890823.219573452	296474.7721030035	734060.3471737078	857663.7920115339	1122396.0991836223	320765.4812068032	1020929.7704957904	NA	622779.613600064	887275.3886860451	908655.4830722215	NA	770853.2736088407	182009.79307886775	1131637.4373386872	894660.3246055159	3960000	1285060.1809803206	976795.0429738031	1770742.470154379	NA	1486478.3349171202	NA	NA	NA	NA	524289.6159056589	985742.3957918079	545109.5149755236	NA	465468.9501561657	2799521.306915004	390765.07789582707	289842.8310872962
A0A087WYV9	2463905.0015539476	3702049.7928129295	9420584.724827435	3797388.4257034333	1326257.8293926173	1664667.9433914775	1901459.4278917958	898330.6262155422	1284090.6479838667	3120678.299675797	1729560.2512631027	2116148.0033427794	1366318.6994886978	1709537.7511402932	399219.57243621774	2352603.0214245548	723239.3183436671	NA	1902725.6508124084	827658.2849384809	971704.5429359645	2741205.380206621	2073147.8810371954	1374015.9704707111	3238418.3042616043	5256860.449168904	2026630.8037143676	2848527.573819046	2408270.2615360506	2076146.3078942131	1528696.0787869405	1585978.4382254267	1539603.291399159	1362453.694982448	5649638.459359646	5204812.555895516	4819193.673577802	1739378.4435478651	3857791.4238762143	1608335.1311343154	2221622.0087714056	1459449.9793777207	1399055.969288085	2311007.443267594	2625160.212322549	1547981.6467936507	1454128.3735227427	1797131.4995482136	745632.3776483998	3590273.236519033	4021455.328283046	2056570.1875430811	5136702.2680509	1763372.338951753	3908301.8652184354	3585996.619468915	3848710.9900275962	1046893.3539337805	1515755.8164916714	2549293.1280706646	1696532.5177810206	1299999.9999999993	3017944.36442348	2220127.0068016797	2441760.6693707765	3914151.160312649	2369424.1128002275	5006269.130108153	1329021.3595897749	1505560.416333611	2320522.521371054	947354.6999441435	991972.5664293665	1983018.8160807805	2011969.9954326628	636422.9111516913	1655748.0103154914	474592.2307472894	2163940.299873679
A0A087WZ13;E9PAU2	4481758.235585197	1655444.907352199	3144812.841964453	5179246.104970873	3031446.46718313	2419455.271761528	4054434.6531237885	3113008.3723325403	3092518.31056115	3408740.911953566	3438282.4272097857	3425692.5076535605	3464209.616026452	4041930.341843324	3531856.120385501	4493259.824702755	5230696.333058287	2040975.3838188087	3566310.919282266	1801526.851383571	2795961.9318342735	4787591.341124757	3507648.3105700384	3751281.6971581336	2035577.2198215777	2317943.5585439266	3395402.393657584	4854799.486276296	2055594.7002232326	1994327.734184098	2165652.778281496	2752439.999242841	3235247.4569266182	3035059.450611304	914214.2234236525	6523233.883853933	3898119.1148052495	3243994.152383753	4116763.533349399	2119593.9807664147	3475934.913245217	2708827.613238947	3045004.168450537	3560736.790270672	2583324.989815417	2992071.907896458	1961159.9774484332	1825809.1298601516	1817184.739048333	1261824.1860387318	4049125.892468473	2683824.094743724	1650096.5619142	3209337.6568921856	3765982.749678266	4687839.156177241	2465580.477986426	3564198.387643124	2912416.5331161437	2194879.205387674	2561431.448414481	2759999.999999997	2200178.794708735	2444274.4449883867	2721351.5857109395	1755017.6294027234	4202374.841570217	1775332.4142064166	1803067.1948574653	3518809.810268094	2195088.8715672153	2319227.4116876232	2519797.0257870667	4141009.880639276	4643907.489457964	2940593.094673429	3572929.9169965833	2228036.060563984	3670212.4693935914
