Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
Q8IX21	NA	NA	53412.421126774585	NA	NA	NA	NA	NA	NA	NA	NA	54300.81656583064	NA	NA	NA	NA	NA	NA	NA	59363.44098984163	42069.55477886408	79043.29327862048	50503.11814731256	54611.53922005882	82591.87116420032	125600.22821152443	44066.99032275089	NA	62139.41337421772	65205.77118181215	88128.16386068173	83210.52085335669	NA	82795.62970409231	NA	NA	NA	NA	NA	NA	82535.79111318958	68832.95248310539	NA	NA	72081.94259843283	102955.30455112792	NA	49585.664027377665	36552.21659081297	112014.92338430931	NA	83707.45140522315	89900.99985178985	NA	83584.83947880815	60180.32918221241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54113.98475296837	NA	NA	70941.02001425247	NA	NA
Q8IX90	NA	NA	78075.62539778573	NA	282544.1664356085	NA	111310.51247673637	NA	NA	127638.92336644582	NA	223604.76882345477	136121.01604492863	NA	NA	NA	133015.24254767536	NA	NA	NA	NA	122694.80002219969	NA	85949.01531396562	84703.29480208189	132300.64038164256	67850.96916891978	84333.30127558243	200121.87169769293	150189.9778241938	163240.73092716315	254900.16933603858	NA	141170.7870876729	NA	NA	NA	85888.9396016127	NA	NA	80621.10043031602	NA	203342.29744079866	138324.5490028648	187873.49855640047	144753.1201973138	43053.49435025738	138334.38318331432	NA	NA	NA	122045.90187833618	NA	NA	NA	NA	NA	NA	NA	75995.98164565841	52795.507640445234	NA	NA	NA	138282.34646922228	NA	NA	NA	NA	213951.07042851456	NA	NA	NA	122606.25652300978	NA	NA	NA	NA	190687.37200100443
Q8IXK2	NA	NA	1494689.3265486036	434911.8675573556	NA	NA	NA	NA	508835.94182178774	NA	NA	NA	392682.7437965117	NA	265755.23102157895	NA	NA	NA	NA	1143660.8170573746	NA	237659.15107023396	749955.3791714369	199784.49298006986	265660.5320463009	339030.2933150633	NA	NA	612773.4216049714	1026514.1151885835	497222.3778359889	509373.3080147313	NA	NA	538806.2308872265	NA	NA	NA	NA	793796.4222349384	282459.97332970554	330678.0109332337	728038.217923722	819335.1068479939	470914.48611560103	136690.7824015433	258903.85438582647	790612.1345338217	NA	1329807.983302506	952036.5835356181	663657.2558556794	499677.62678807083	NA	310358.51422967535	356937.9771379171	NA	NA	801578.1626680328	188664.77778522292	773788.001775768	NA	874975.5004378161	NA	1309687.2966796919	NA	527542.0354906799	241801.53950951458	NA	NA	NA	1030813.7936621018	NA	285199.9822648761	NA	401495.2435305267	545444.7813803476	559187.0322814507	NA
Q8IXU6	NA	NA	737670.7017996949	NA	NA	144789.38268376896	363536.6305797357	142861.77389775118	NA	1295615.528294207	322378.6019056159	244496.35109607063	854148.0471397857	NA	NA	NA	446983.30565939524	NA	263543.35646275623	139338.8866789545	NA	NA	NA	NA	155655.2613382471	153384.32414935748	153624.21818998855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181188.48517375631	350830.7094549876	333638.3011819212	270202.87417989556	NA	250356.2111010805	187118.68721400245	NA	72304.57519954394	NA	399796.83483289677	381205.3214062784	411709.99907841836	980549.7109062605	401164.8762414342	206408.64186442332	495800.59790942195	NA	NA	NA	454330.9427352217	164009.54446574592	NA	156420.28599155307	161104.52099776626	1040573.4685948252	NA	NA	NA	NA	NA	NA	281627.06413860153	97148.1328934181	878231.5711821408	301477.9994555076	208939.2968637784	327238.4392293401	NA	167872.40047727004
Q8IY33	NA	NA	90241.49064357235	NA	NA	NA	NA	NA	NA	NA	NA	126085.95719525992	101069.36236556947	NA	155008.45927861964	NA	139977.64466222847	NA	129538.7221779695	193907.6915320781	271766.52087827324	123304.52232834767	77274.04139890929	173606.38672535084	201535.3366485668	263837.5312758261	185948.39457101547	255169.04800958856	383792.5510668863	503147.3884831529	531905.9165548884	476449.01225132967	394784.53369609965	469176.70275564044	131342.32747297615	NA	319232.1574243664	262125.519717135	NA	437163.81691026577	NA	137114.02650467932	472691.5961565143	625990.7990288301	NA	NA	314154.3830173173	273358.21912772424	248175.5440811188	161638.1603704196	261158.537717125	199943.41116628126	NA	NA	NA	NA	NA	367797.625317201	191968.29499678747	235949.80597841548	182093.87619090657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	174600.63808410536	NA	232568.32073999193	159387.185087391	456439.15852120874	212988.1351329589	542408.225639694	529769.5202642152
Q8IYL2	NA	NA	18224.263826703595	NA	NA	22367.166825429656	NA	NA	NA	NA	NA	35904.402546255245	41612.93931354323	NA	NA	NA	39661.99556568538	NA	NA	39610.36872119247	NA	27037.899384324886	63653.39096977368	37253.797637636024	38312.4711716546	50029.58621754323	37991.490071299035	NA	NA	62467.968341196065	42704.393473266144	54744.28590354139	NA	56096.61210004246	NA	NA	14712.761204105802	27034.32393839876	NA	NA	NA	NA	NA	NA	41993.91899959291	38741.484125104624	31578.069733599015	24989.69053844456	NA	NA	NA	44039.493506426035	NA	NA	42815.67771613866	29487.709007678364	NA	NA	NA	NA	41035.869530630596	18730.42980175618	NA	NA	NA	NA	NA	NA	NA	30371.981170793104	NA	NA	NA	34940.71729176166	NA	36135.91960543199	NA	NA	NA
Q8IYP9	NA	NA	232070.14518025148	NA	NA	NA	NA	NA	NA	NA	NA	259817.7644577823	93770.8060545153	NA	NA	NA	NA	NA	NA	133397.24505675185	NA	NA	61081.78350969722	NA	NA	208920.6931297128	NA	NA	NA	NA	96008.93044814985	94102.9357210939	NA	NA	NA	NA	122387.68350378264	69953.32389038864	NA	NA	NA	NA	NA	NA	364731.87657763314	246444.1213814394	NA	114703.49934740507	NA	NA	NA	NA	167215.9437714474	NA	138719.1635100757	99967.52212100601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90878.4925775148	NA	NA	NA	NA
Q8IYS0	NA	NA	316451.39681271417	NA	NA	NA	NA	NA	NA	NA	NA	400621.3197908446	379384.86619926506	NA	NA	325837.1527433985	213790.12386443428	NA	NA	256537.14729485795	NA	319715.7864985578	223671.98813019253	245332.54372560882	345331.3195172106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	208963.6746783399	239673.05020595982	NA	NA	NA	215379.13731908196	NA	NA	270209.98613212333	334741.8699715359	38992.66288858802	NA	NA	NA	NA	270816.3429126643	292608.6408021404	NA	436032.8006842067	187869.41886191702	NA	NA	NA	NA	216729.20751495563	161221.03799605533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	248493.98436634865	NA	NA	364834.2910228147	NA	427724.6617051965
Q8IZR5	NA	NA	62795.975033742805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90681.4974640595	55292.654266970385	33315.02980456104	33853.687924331396	33776.753374581625	NA	NA	64128.19613145621	146818.42709440432	55124.849906385876	83860.46615547778	NA	38274.2123681162	NA	NA	NA	NA	NA	75265.78706915578	NA	NA	NA	NA	NA	NA	139650.85662381625	102426.84923711045	155761.70908472495	369774.5089661888	NA	44026.16110143524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N0S6	NA	NA	349606.32369252027	NA	382632.2811866655	156842.46040783878	160819.6942333665	NA	122318.53897128282	133988.2392177591	NA	187466.05625709528	123938.82820392576	NA	NA	NA	NA	NA	108019.65814983672	86417.81654263307	109481.11400926417	88425.98596897315	85554.77157133659	NA	155391.45735155087	134509.9618156658	NA	NA	106081.35773160285	118720.84219196599	180230.45716087817	163669.94311312557	93446.35949305439	94861.52362919207	NA	NA	142901.47018156378	NA	NA	138852.30149379143	300952.02794591663	222768.6362911556	98923.01839966959	NA	115251.21803501858	133524.4336790887	88408.16960996817	383316.0018429694	109899.84689068949	487782.73936489964	NA	104875.68411648266	134840.29349527464	NA	161042.5190707147	NA	NA	92643.84020534229	111528.87278504304	334611.3442803525	NA	94742.1346695121	257537.28186144604	177705.7337263411	530807.2908833429	NA	133383.75107123534	958048.1998609258	NA	239880.4661545669	NA	120737.12308121429	NA	NA	NA	NA	NA	196629.27169106848	105822.97908415069
Q8N0Z3	NA	NA	83420.27208059597	NA	102441.84286807477	77346.66947577444	NA	NA	108847.14603537285	NA	NA	149950.98455996005	85913.26056815301	NA	NA	64130.56880259622	89354.88048327397	NA	94159.8406451048	113781.3041936194	NA	161207.58100069483	111667.18788499494	132582.43189917566	207646.465092261	327542.2281078696	157954.42739542312	191216.76989238837	76622.88932536302	99277.96721934208	92304.04109148316	161849.2607724223	101666.18998925744	130418.14974850361	NA	NA	83770.10282802045	130282.70880432846	NA	NA	152346.8550112123	147064.38334857085	193516.08126285957	176230.97957740477	115144.33800630318	117438.89022218212	102019.34342790241	68167.17723743597	108043.50285124758	282889.1351789881	155349.00528957378	186249.4313521132	130146.9623432867	NA	107910.84165554532	86050.35581226331	NA	116805.48242424808	79244.45278773035	177007.5473178553	87104.88258539965	79268.9650771987	113226.38552619558	NA	NA	NA	NA	117778.92465905678	NA	198790.469531965	NA	NA	NA	73716.30657567101	NA	NA	203860.85827054738	98563.89836393787	132545.19334826732
Q8N2E2	NA	NA	46213.68027480488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68361.35174279076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13036.232674135415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	76140.06644556561	NA	NA	NA	NA	NA
Q8N2H3	NA	NA	126714.1748921561	NA	143259.91218803253	166935.92048875996	840810.3187911997	NA	391006.21126443136	NA	NA	NA	NA	NA	NA	249180.11518721338	292996.67187907937	NA	281065.5709649053	96221.90284312233	NA	NA	NA	NA	142161.5882442994	246397.90756263572	92649.88312890661	NA	NA	NA	NA	NA	NA	NA	359635.534614344	NA	601534.1728780536	241687.00020054023	NA	NA	347915.1130317342	394914.53670086164	NA	NA	NA	NA	NA	NA	51107.98674400241	472082.59832985146	NA	NA	959537.9313868417	355658.9216058032	635672.3810620618	486300.49557182426	416740.1919787479	NA	144825.08819220084	543269.7199282097	219267.5900771056	219884.43209582558	314312.88433790824	172492.7876631554	813854.0388942581	NA	395377.36131309514	NA	NA	NA	NA	NA	NA	354400.8889583604	NA	142196.55509147	NA	NA	NA
Q8N3F0	NA	NA	130659.24884192517	NA	222753.95151202954	166420.34307535467	188104.86942541067	NA	239471.66958842395	NA	NA	219753.72234266446	NA	NA	223784.36160214283	NA	505889.8629140084	NA	171875.43804940788	NA	110835.64499044513	227957.76609698948	257953.21231937487	462990.92386250774	373306.4430387504	221072.29955828085	1704540.119970332	NA	211181.23573677338	NA	309362.5837046616	367925.20481522416	238728.45709432397	545695.2709878754	NA	NA	NA	355143.06224850775	NA	NA	184389.49109930356	261065.69261419543	NA	NA	329795.0623427455	714980.9957915372	99818.75705974949	NA	NA	NA	304472.70844594727	430998.2560267327	NA	NA	442833.68448803824	413327.58383660106	NA	NA	74738.27563179334	NA	253042.54561907923	241836.9369825371	NA	NA	NA	NA	NA	NA	NA	NA	NA	135823.6944511672	NA	261344.7584019852	NA	422981.91726931353	460031.0321036039	NA	301687.4082809298
Q8N3R3	NA	NA	1321063.7987172012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	218905.31178717455	NA	258060.06755192947	NA	NA	735395.266177042	1347394.929116307	311244.5105685169	NA	275066.73163914256	NA	328621.84239688946	476104.3706610253	NA	393994.1593785732	NA	NA	914288.1989664418	NA	NA	NA	NA	155542.27645998224	254041.2784670665	NA	355069.4901432755	214448.57004298858	NA	NA	187770.0020437763	385292.7567253594	NA	NA	840471.1807767949	NA	189214.36193992977	244478.42201389017	NA	NA	NA	703364.7043481772	325412.7531228597	NA	NA	NA	NA	NA	NA	NA	NA	920406.7258638162	NA	NA	NA	NA	NA	NA	NA	NA	685293.0596668574
Q8N3S3	NA	NA	101724.17718202218	NA	NA	40365.1591434165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23250.30073318671	56854.86351962265	27240.6406955752	40029.535989003845	47347.9548905069	36553.414287431806	24918.47806924059	NA	NA	30054.637248971325	34504.428243119466	14832.88923734547	NA	NA	NA	NA	NA	NA	34754.34739473625	NA	NA	NA	NA	31506.82037149767	NA	29391.14421969155	15341.250256151365	35507.07280281442	15092.187436407317	43359.810011766866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22192.324679044308	40880.810663796794	NA	NA	NA	NA	NA	NA	NA	20020.027776293427	NA	NA	NA	27262.233311213655	NA	15107.101886202396	NA	NA	32879.40597164576
Q8N413	NA	NA	195336.2677463214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	108580.88425190574	NA	NA	NA	NA	152971.60123298323	363671.3705287972	189831.58530790138	76905.34769910299	NA	NA	64901.337479507776	NA	NA	NA	NA	NA	NA	146117.74520537726	NA	NA	NA	NA	NA	NA	NA	NA	28450.807312608333	NA	56441.739292142745	110658.36638984852	NA	71890.24757680266	90531.35323737252	NA	NA	65664.06096362445	NA	NA	NA	NA	NA	85964.2531081307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N4X5	NA	NA	402719.88244334445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	309146.53659013554	147441.56772078748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	223847.12102187416	NA	NA	NA	NA	210661.2998911012	439318.80971702334	924746.311087499	1427256.497205531	709223.4605392105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	513996.1564471514	NA	NA	NA
Q8N531	NA	NA	155273.30953962423	NA	100195.18386781853	194893.55566989668	155898.27969973322	NA	150671.15643658716	241386.7688866309	144844.50904570371	595800.0808763723	286794.05940284143	NA	NA	NA	182823.5958747169	NA	116089.7162265908	542123.2793429735	155902.35307274293	385847.02853549237	376754.7681505147	304930.322679745	322074.9154268768	332423.9956651196	262604.1600854694	265316.1147990612	144454.20555224348	195236.00839934783	131774.5330822173	172058.5426293424	266557.22340481076	218098.53978117564	NA	NA	197257.23509778714	244959.6689417331	NA	234059.5624228911	299619.1838667152	304873.2612843946	162883.03303526758	181523.11111865565	248462.5992791958	239494.2542702883	211033.1308613144	309472.1569350242	110021.81992843964	136313.72512058512	NA	235291.34987033354	191709.3751572353	NA	152231.14672260176	125293.06809063541	NA	68797.35856000254	143510.09158521827	219192.08705374546	44585.33063923267	93244.13068444803	NA	157982.59814763154	182122.78315643466	NA	NA	NA	NA	131223.86133866754	NA	NA	NA	123370.01301372785	NA	57331.349687078786	279435.4443583822	NA	289985.2850034597
Q8N565	NA	NA	271598.6387186679	NA	NA	NA	92653.03038654507	NA	NA	NA	NA	NA	NA	NA	NA	NA	102617.01452455575	NA	NA	NA	NA	322010.60145421064	172340.79696563698	174533.4555612861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	301350.2780377848	167599.87848090063	NA	NA	NA	NA	122243.06149535203	NA	77837.91796306086	NA	NA	NA	NA	NA	155968.10153008575	116983.85435142287	65333.88715915407	NA	43108.44303496671	104315.228503692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	176546.17442975708	NA	148311.45044971767	NA	NA	NA	91390.76399768011	NA	NA	107648.44684309943	NA	47811.38738383613
Q8N594	NA	NA	92940.23526095168	NA	NA	70131.76172965794	NA	NA	NA	NA	NA	198091.71853655402	NA	NA	NA	NA	119168.38728984675	NA	NA	235444.15769724292	173828.27371730655	213127.33714953362	245855.61700716589	293229.55513419805	329097.45689227816	429546.11798788403	236678.21774417217	NA	148450.99292486417	132877.7674407561	238608.16471810458	234053.41455545687	NA	159040.65651300614	NA	NA	NA	252741.26915553416	403098.22737919184	178209.0101022583	118912.36872583003	238160.96383173662	212811.3512825433	247400.1685317976	158931.68229581288	158619.31258992935	191071.46888630392	233232.99409608086	170023.99499006502	279922.2877127923	NA	288194.33287389454	120878.6663972708	NA	107167.2222917673	71112.52417539469	NA	136715.520496964	NA	NA	59900.3483662139	70641.61559275353	NA	NA	NA	NA	NA	NA	NA	208508.94784318833	NA	NA	NA	NA	NA	NA	122207.15271506988	NA	159704.80066614106
Q8N5H3	NA	NA	146043.98039498628	NA	41654.42729787364	29564.288738804516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45854.05398008839	NA	84431.7008872659	51473.58395503463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53099.95877142623	NA	1872.4244062861776	141270.4562488718	NA	NA	NA	60133.541767362665	NA	107182.90614813314	73515.26920416129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	91543.25344528706	NA	76070.74238437951	NA	104529.28063032049	NA	NA	NA
Q8N5Z0	NA	NA	286747.0885751581	NA	NA	NA	173033.1668180967	NA	NA	418702.1508484263	NA	321920.5316522761	310422.6519943183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	179125.88219973227	358360.33242628997	193071.34037036155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	440104.6521592021	231917.764876121	NA	NA	NA	NA	NA	NA	NA	NA	699531.6572944304	638802.4531756003	268291.00797166507	NA	184539.89083612603	275577.2794922573	NA	NA	NA	NA	NA	NA	NA	NA	317625.18378154	NA	NA	NA	NA	NA	NA	NA	NA	669145.0381015172	NA	246078.23004682656	145157.17567230138	290700.76352673816	637244.0468450068
Q8N6M3	NA	NA	389103.8665933662	NA	308721.1315223661	NA	733663.4430949169	NA	249799.50568022951	742532.4547561745	NA	398004.4334250054	201064.45853302378	NA	NA	NA	NA	NA	NA	388832.80962121725	NA	NA	437959.22110298625	400326.8647335164	479978.46111790853	571732.1684022397	NA	212788.82145898265	427479.5631036376	186800.65357317677	386492.3162196987	148816.70285754764	NA	NA	936616.438738541	NA	487351.11638693744	NA	NA	455791.15351865225	NA	232450.73529614412	99458.23041239049	185318.71845818855	310260.847801598	218064.37928324888	206029.2525006852	650985.2005119793	359669.5999739804	863610.9316849615	NA	215036.76020828477	581528.3135133211	NA	NA	NA	NA	131330.27407555032	174768.25506630438	734608.6171206558	118846.94003744386	NA	590122.0178767866	311354.86800624855	812347.8985030769	NA	NA	577285.4537623534	NA	111177.7399080326	NA	373019.1897988861	NA	722969.5104786151	NA	501815.68359556346	310638.0754709154	512364.83850087237	354671.4586490273
Q8N883	NA	NA	18140.319658465094	NA	NA	NA	NA	NA	21223.678330188664	NA	NA	72019.76900553919	26401.33910261101	NA	NA	NA	14187.128500447618	NA	NA	NA	NA	NA	NA	25268.18819224846	12091.04911505826	NA	24213.726146614325	NA	NA	NA	NA	NA	NA	NA	NA	NA	36477.7912268025	26618.651278132384	NA	NA	NA	12012.86964670001	NA	NA	57252.39259400563	49985.5998849862	10984.730044746497	NA	NA	NA	NA	NA	NA	NA	58527.4922606662	33074.015333383904	NA	NA	NA	NA	NA	NA	NA	NA	77363.40802408814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28203.288888441548
Q8N8L6	NA	NA	366864.70115896116	NA	NA	NA	NA	NA	193727.1549815089	NA	NA	265055.7819362008	238753.0306475516	NA	NA	NA	243428.40138357432	NA	NA	62493.187497502084	NA	105729.88196556566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	148727.1725600264	NA	NA	NA	NA	81667.14018283476	NA	NA	380010.32270266424	265852.5420993404	NA	NA	NA	141596.2726956353	NA	210830.11978558227	379467.1349795178	NA	424038.0600983713	318208.6053782094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	250574.6993833251	NA	96275.2302522465	NA	NA	NA
Q8N8Q9	NA	NA	52240.14685647296	NA	NA	25868.64677840193	NA	NA	NA	NA	NA	39415.44481308999	17021.53506985705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	117620.95765091867	NA	NA	NA	NA	NA	NA	NA	NA	38683.680371944014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23090.627004035512	NA	NA	44570.51434515268	NA	NA	NA	NA	NA	215773.33514637002	NA	42998.68173423713	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N972	NA	NA	90568.35957205482	NA	NA	NA	NA	NA	147379.56230747243	NA	NA	80034.69980193336	90102.18927654659	NA	NA	NA	NA	NA	NA	NA	NA	70315.04354749422	82656.62456801598	101641.1618490264	76908.28369293	132517.98398578636	116530.71597659434	79064.32160038201	NA	NA	66817.05618117959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	103089.47851102144	80933.19797844184	NA	96071.32698300603	96557.53595662545	66754.06371418842	77404.03076666208	NA	NA	NA	NA	71547.21044157672	NA	110643.01489491883	68473.75102671837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8N9L9	NA	NA	126587.3527674793	NA	NA	NA	NA	NA	105046.86002756555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	296636.6738525892	567849.7751743229	215464.0306748987	179440.24712212474	NA	NA	NA	NA	NA	NA	328465.3423789053	NA	123736.92434109225	NA	NA	NA	112151.42457546436	103522.70901208714	103197.69881269043	70194.74175131138	91524.49941798487	69700.36931402844	58476.985455628215	NA	67488.53773826896	472395.1796316737	NA	52909.06258023676	61091.18863859289	NA	NA	49771.264979534804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	254951.6497794183	NA	170675.7004183156	58185.30096082034	NA	82298.39873698541
Q8NAT1	NA	NA	177331.30051020492	NA	NA	78457.22534161103	193339.95425851643	NA	112962.38385088535	151260.71364033312	NA	123425.5621753257	NA	NA	103913.47850734286	NA	93201.29845397864	NA	115158.1361241918	129331.85452970266	76466.31597851454	290512.50848179444	242901.7802479662	192635.6334189646	403363.237868846	344054.92535977275	190917.5241128096	404505.2617064034	97844.11195635723	NA	114622.32540585543	72356.39949565362	118623.28577980325	NA	402340.20864857064	NA	316534.56340819295	176468.82258848884	127088.26006005383	135238.05892025828	320163.7258062802	247139.92004312397	174874.54587638992	158813.58905831104	268874.5255713081	195923.4175068463	87641.64782149217	190479.99411903875	123020.50796024558	474042.91871902987	347027.4806166774	301852.0485464876	228834.38799744763	NA	200840.87285456838	220460.40813281687	NA	46852.42369097849	NA	238300.55355320158	NA	91735.3667224762	204854.80892118637	200966.98135373453	374417.1719683839	NA	167320.78145211222	NA	NA	108838.69722389404	NA	208784.34533816567	NA	265459.5089104974	NA	222770.38896794646	210213.95653373332	101568.64287760589	128283.9349008005
Q8NB15	NA	NA	111539.3037596914	NA	136225.13662582383	105864.66425632723	NA	NA	118318.55165953613	NA	NA	99996.57641959675	119744.97901763277	NA	81802.00130088754	NA	148136.30365599535	NA	NA	48519.91805618909	152045.8357874741	46337.281635423715	83089.44144265511	67264.86999452877	82600.59851413617	103221.28489637248	148567.03955590414	91519.37902533353	104064.03342742348	148825.61100507408	105251.52066549665	92096.7039181355	NA	52587.291507806214	NA	NA	74368.20210393044	132925.42722444705	NA	210586.6466352549	145812.21667846138	344333.16216021345	105149.33586404227	152402.4255984297	148045.03371435357	112542.90114886622	168185.67222573323	157409.33413311973	139033.2139511922	NA	104909.83155187864	148469.66197773576	NA	93051.37583852911	112053.31180537595	93387.27989347644	NA	149038.97848489948	81609.03649590242	NA	141838.15377069835	85848.69095614397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85269.091849643	NA	107018.20932844859	106894.03075378132	76495.49151478575	165818.3882748022
Q8NBP5	NA	NA	635963.1322768579	NA	1899998.8353850492	NA	NA	NA	NA	2207344.974130868	NA	NA	NA	NA	NA	NA	1725270.5642869833	NA	NA	NA	NA	3861190.4075524784	NA	776519.8099955521	253745.71589528734	1252603.3260628998	NA	NA	NA	1744077.3801747798	106081.63418978998	NA	98983.88129097474	308031.0553132727	NA	NA	1659921.2932691716	NA	NA	NA	NA	NA	NA	NA	NA	NA	1550922.2641639905	NA	NA	267477.88346445095	NA	673483.7716301116	1106620.38802278	NA	NA	NA	NA	23617547.400490854	NA	9434679.298314314	NA	NA	196971.10750794574	778469.2993610968	NA	NA	NA	335149.4162275021	NA	NA	NA	3092441.3809863017	1306651.3144154113	11421586.0120424	NA	NA	149595.86143106263	NA	NA
